,gene_id,disease_count,gene_name,gene_symbol,organism,other_symbols,synonyms
5465,100329170,1,,,,,
5466,693180,1,,,,,
5467,100329169,1,,,,,
5468,100188787,1,,,,,
5469,90326,1,,,,,
5470,100381211,1,,,,,
5471,100188795,1,,,,,
5472,8930,1,,,,,
5473,6880,1,,,,,
5474,693200,1,,,,,
5475,9826,1,,,,,
5476,9926,1,,,,,
5477,100329167,1,,,,,
5478,100359399,1,,,,,
5479,9973,1,,,,,
5480,100359400,1,,,,,
5481,89886,1,,,,,
5482,9064,1,,,,,
5483,692220,1,,,,,
5484,100188792,1,,,,,
5485,692219,1,,,,,
5486,692200,1,,,,,
5487,89910,1,,,,,
5488,100359402,1,,,,,
5489,9962,1,,,,,
5490,100359401,1,,,,,
5491,9013,1,,,,,
5492,9953,1,,,,,
5493,9886,1,,,,,
5494,692157,1,,,,,
5495,10097,1,,,,,
5496,90668,1,,,,,
5497,6921,1,,,,,
5498,692088,1,,,,,
5499,9899,1,,,,,
5500,89885,1,,,,,
5501,9965,1,,,,,
5502,10095,1,,,,,
5503,6518,1,,,,,
5504,1010,1,,,,,
5505,9052,1,,,,,
5506,10036,1,,,,,
5507,100379201,1,,,,,
5508,6947,1,,,,,
5509,100359407,1,,,,,
5510,995,1,,,,,
5511,100379215,1,,,,,
5512,100379218,1,,,,,
5513,100049544,1,,,,,
5514,989,1,,,,,
5515,9950,1,,,,,
5516,65055,1,,,,,
5517,6943,1,,,,,
5518,100188791,1,,,,,
5519,100049543,1,,,,,
5520,100379200,1,,,,,
5521,9951,1,,,,,
5522,6955,1,,,,,
5523,10038,1,,,,,
5524,90627,1,,,,,
5525,692222,1,,,,,
5526,6919,1,,,,,
5527,9046,1,,,,,
5528,9877,1,,,,,
5529,89796,1,,,,,
5530,6902,1,,,,,
5531,100038247,1,,,,,
5532,100380876,1,,,,,
5533,6520,1,,,,,
5534,89797,1,,,,,
5535,100381207,1,,,,,
5536,90167,1,,,,,
5537,9081,1,,,,,
5538,994,1,,,,,
5539,100917,1,,,,,
5540,6942,1,,,,,
5541,9082,1,,,,,
5542,65014,1,,,,,
5543,65211,1,,,,,
5544,9083,1,,,,,
5545,100188796,1,,,,,
5546,9910,1,,,,,
5547,100379198,1,,,,,
5548,65005,1,,,,,
5549,6897,1,,,,,
5550,9080,1,,,,,
5551,6939,1,,,,,
5552,100380875,1,,,,,
5553,10007,1,,,,,
5554,693149,1,,,,,
5555,90693,1,,,,,
5556,6941,1,,,,,
5557,907,1,,,,,
5558,693151,1,,,,,
5559,100380873,1,,,,,
5560,9873,1,,,,,
5561,90417,1,,,,,
5562,9900,1,,,,,
5563,89866,1,,,,,
5564,90139,1,,,,,
5565,91179,1,,,,,
5566,100188798,1,,,,,
5567,90141,1,,,,,
5568,9075,1,,,,,
5569,100380874,1,,,,,
5570,6907,1,,,,,
5571,100188790,1,,,,,
5572,100038248,1,,,,,
5573,65080,1,,,,,
5574,6625,1,,,,,
5575,981,1,,,,,
5576,93985,1,,,,,
5577,100187724,1,,,,,
5578,6717,1,,,,,
5579,100499167,1,,,,,
5580,93999,1,,,,,
5581,93991,1,,,,,
5582,100499166,1,,,,,
5583,6582,1,,,,,
5584,9610,1,,,,,
5585,93983,1,,,,,
5586,9397,1,,,,,
5587,93956,1,,,,,
5588,8916,1,,,,,
5589,100187749,1,,,,,
5590,100187828,1,,,,,
5591,100187717,1,,,,,
5592,94008,1,,,,,
5593,6725,1,,,,,
5594,100126595,1,,,,,
5595,6701,1,,,,,
5596,6596,1,,,,,
5597,94137,1,,,,,
5598,9411,1,,,,,
5599,100187710,1,,,,,
5600,9404,1,,,,,
5601,9590,1,,,,,
5602,100187711,1,,,,,
5603,6711,1,,,,,
5604,1006,1,,,,,
5605,6713,1,,,,,
5606,100126594,1,,,,,
5607,9600,1,,,,,
5608,94014,1,,,,,
5609,100126593,1,,,,,
5610,100188011,1,,,,,
5611,1009,1,,,,,
5612,100188317,1,,,,,
5613,9644,1,,,,,
5614,93517,1,,,,,
5615,9649,1,,,,,
5616,9351,1,,,,,
5617,100126346,1,,,,,
5618,100126333,1,,,,,
5619,6572,1,,,,,
5620,9355,1,,,,,
5621,6756,1,,,,,
5622,6760,1,,,,,
5623,100188328,1,,,,,
5624,10068,1,,,,,
5625,6762,1,,,,,
5626,9672,1,,,,,
5627,100126348,1,,,,,
5628,9356,1,,,,,
5629,9628,1,,,,,
5630,93627,1,,,,,
5631,93663,1,,,,,
5632,93659,1,,,,,
5633,100188278,1,,,,,
5634,963,1,,,,,
5635,93649,1,,,,,
5636,10048,1,,,,,
5637,6746,1,,,,,
5638,6754,1,,,,,
5639,10047,1,,,,,
5640,100188314,1,,,,,
5641,100126572,1,,,,,
5642,100462725,1,,,,,
5643,100462724,1,,,,,
5644,93587,1,,,,,
5645,6700,1,,,,,
5646,10018,1,,,,,
5647,94233,1,,,,,
5648,946,1,,,,,
5649,9466,1,,,,,
5650,100131814,1,,,,,
5651,664612,1,,,,,
5652,9465,1,,,,,
5653,100131801,1,,,,,
5654,100529224,1,,,,,
5655,9535,1,,,,,
5656,9468,1,,,,,
5657,100529147,1,,,,,
5658,9538,1,,,,,
5659,954,1,,,,,
5660,664728,1,,,,,
5661,9540,1,,,,,
5662,955,1,,,,,
5663,6646,1,,,,,
5664,100151644,1,,,,,
5665,94234,1,,,,,
5666,100137049,1,,,,,
5667,100134444,1,,,,,
5668,9516,1,,,,,
5669,9508,1,,,,,
5670,9506,1,,,,,
5671,100529149,1,,,,,
5672,9501,1,,,,,
5673,100144434,1,,,,,
5674,9473,1,,,,,
5675,9493,1,,,,,
5676,100529151,1,,,,,
5677,100529148,1,,,,,
5678,9481,1,,,,,
5679,10015,1,,,,,
5680,9479,1,,,,,
5681,664780,1,,,,,
5682,100529146,1,,,,,
5683,6614,1,,,,,
5684,9426,1,,,,,
5685,94337,1,,,,,
5686,100505394,1,,,,,
5687,65980,1,,,,,
5688,94313,1,,,,,
5689,100505390,1,,,,,
5690,100128927,1,,,,,
5691,9583,1,,,,,
5692,9557,1,,,,,
5693,100499532,1,,,,,
5694,9425,1,,,,,
5695,6695,1,,,,,
5696,94235,1,,,,,
5697,100499467,1,,,,,
5698,100499260,1,,,,,
5699,65998,1,,,,,
5700,66008,1,,,,,
5701,10016,1,,,,,
5702,100130890,1,,,,,
5703,6665,1,,,,,
5704,100506965,1,,,,,
5705,66037,1,,,,,
5706,100534624,1,,,,,
5707,10052,1,,,,,
5708,100526741,1,,,,,
5709,100528023,1,,,,,
5710,100528024,1,,,,,
5711,9559,1,,,,,
5712,100529231,1,,,,,
5713,100528027,1,,,,,
5714,100529230,1,,,,,
5715,100529229,1,,,,,
5716,6568,1,,,,,
5717,9674,1,,,,,
5718,9679,1,,,,,
5719,976,1,,,,,
5720,9757,1,,,,,
5721,100415942,1,,,,,
5722,100415904,1,,,,,
5723,9758,1,,,,,
5724,6836,1,,,,,
5725,9185,1,,,,,
5726,653545,1,,,,,
5727,9755,1,,,,,
5728,9765,1,,,,,
5729,9183,1,,,,,
5730,6840,1,,,,,
5731,100188774,1,,,,,
5732,653509,1,,,,,
5733,91768,1,,,,,
5734,91851,1,,,,,
5735,91869,1,,,,,
5736,92105,1,,,,,
5737,92002,1,,,,,
5738,100415943,1,,,,,
5739,100188772,1,,,,,
5740,9745,1,,,,,
5741,9208,1,,,,,
5742,9205,1,,,,,
5743,9203,1,,,,,
5744,92,1,,,,,
5745,9189,1,,,,,
5746,100188773,1,,,,,
5747,9194,1,,,,,
5748,91937,1,,,,,
5749,9748,1,,,,,
5750,100126297,1,,,,,
5751,9193,1,,,,,
5752,100820829,1,,,,,
5753,91754,1,,,,,
5754,9774,1,,,,,
5755,9136,1,,,,,
5756,9148,1,,,,,
5757,91404,1,,,,,
5758,98,1,,,,,
5759,91368,1,,,,,
5760,100415895,1,,,,,
5761,6865,1,,,,,
5762,100415894,1,,,,,
5763,91663,1,,,,,
5764,9133,1,,,,,
5765,100188776,1,,,,,
5766,9801,1,,,,,
5767,100188784,1,,,,,
5768,100188785,1,,,,,
5769,9120,1,,,,,
5770,100188775,1,,,,,
5771,6860,1,,,,,
5772,100415896,1,,,,,
5773,91522,1,,,,,
5774,9154,1,,,,,
5775,100124414,1,,,,,
5776,10085,1,,,,,
5777,653220,1,,,,,
5778,9783,1,,,,,
5779,91608,1,,,,,
5780,91614,1,,,,,
5781,6533,1,,,,,
5782,100124415,1,,,,,
5783,978,1,,,,,
5784,9163,1,,,,,
5785,91647,1,,,,,
5786,91661,1,,,,,
5787,6809,1,,,,,
5788,100188771,1,,,,,
5789,6765,1,,,,,
5790,92579,1,,,,,
5791,9274,1,,,,,
5792,9705,1,,,,,
5793,100775105,1,,,,,
5794,9271,1,,,,,
5795,926,1,,,,,
5796,677663,1,,,,,
5797,9253,1,,,,,
5798,9277,1,,,,,
5799,9252,1,,,,,
5800,9249,1,,,,,
5801,92483,1,,,,,
5802,677764,1,,,,,
5803,9706,1,,,,,
5804,9712,1,,,,,
5805,100750225,1,,,,,
5806,9282,1,,,,,
5807,6799,1,,,,,
5808,100462676,1,,,,,
5809,9685,1,,,,,
5810,6769,1,,,,,
5811,9318,1,,,,,
5812,6565,1,,,,,
5813,6563,1,,,,,
5814,9311,1,,,,,
5815,100188340,1,,,,,
5816,100188695,1,,,,,
5817,93058,1,,,,,
5818,100188397,1,,,,,
5819,9689,1,,,,,
5820,6773,1,,,,,
5821,9293,1,,,,,
5822,9690,1,,,,,
5823,92482,1,,,,,
5824,100188748,1,,,,,
5825,677833,1,,,,,
5826,922,1,,,,,
5827,9230,1,,,,,
5828,923,1,,,,,
5829,9229,1,,,,,
5830,9739,1,,,,,
5831,100188767,1,,,,,
5832,92241,1,,,,,
5833,9219,1,,,,,
5834,100126317,1,,,,,
5835,9218,1,,,,,
5836,100188768,1,,,,,
5837,100188769,1,,,,,
5838,100126309,1,,,,,
5839,9743,1,,,,,
5840,9214,1,,,,,
5841,6787,1,,,,,
5842,9733,1,,,,,
5843,100422910,1,,,,,
5844,92304,1,,,,,
5845,678,1,,,,,
5846,9231,1,,,,,
5847,6549,1,,,,,
5848,100126314,1,,,,,
5849,9725,1,,,,,
5850,100126315,1,,,,,
5851,92369,1,,,,,
5852,100188765,1,,,,,
5853,9721,1,,,,,
5854,6779,1,,,,,
5855,92421,1,,,,,
5856,100188754,1,,,,,
5857,9246,1,,,,,
5858,91949,1,,,,,
5859,79581,1,,,,,
5860,7027,1,,,,,
5861,81607,1,,,,,
5862,8165,1,,,,,
5863,81631,1,,,,,
5864,8163,1,,,,,
5865,81624,1,,,,,
5866,100233226,1,,,,,
5867,7625,1,,,,,
5868,100233159,1,,,,,
5869,81620,1,,,,,
5870,100233158,1,,,,,
5871,81606,1,,,,,
5872,100233227,1,,,,,
5873,768211,1,,,,,
5874,81605,1,,,,,
5875,81579,1,,,,,
5876,81578,1,,,,,
5877,81572,1,,,,,
5878,768212,1,,,,,
5879,768213,1,,,,,
5880,81570,1,,,,,
5881,8156,1,,,,,
5882,8173,1,,,,,
5883,81792,1,,,,,
5884,64963,1,,,,,
5885,81861,1,,,,,
5886,100240732,1,,,,,
5887,7532,1,,,,,
5888,8189,1,,,,,
5889,81889,1,,,,,
5890,81887,1,,,,,
5891,81876,1,,,,,
5892,81866,1,,,,,
5893,81864,1,,,,,
5894,81863,1,,,,,
5895,7536,1,,,,,
5896,81794,1,,,,,
5897,7539,1,,,,,
5898,100240731,1,,,,,
5899,81849,1,,,,,
5900,100240730,1,,,,,
5901,81846,1,,,,,
5902,755,1,,,,,
5903,8181,1,,,,,
5904,100240702,1,,,,,
5905,7571,1,,,,,
5906,81553,1,,,,,
5907,81545,1,,,,,
5908,100190789,1,,,,,
5909,7803,1,,,,,
5910,100190791,1,,,,,
5911,8105,1,,,,,
5912,100216484,1,,,,,
5913,8104,1,,,,,
5914,7781,1,,,,,
5915,100216344,1,,,,,
5916,7792,1,,,,,
5917,8103,1,,,,,
5918,8101,1,,,,,
5919,8094,1,,,,,
5920,8113,1,,,,,
5921,8093,1,,,,,
5922,780851,1,,,,,
5923,780895,1,,,,,
5924,780896,1,,,,,
5925,100190926,1,,,,,
5926,780898,1,,,,,
5927,780899,1,,,,,
5928,780900,1,,,,,
5929,8089,1,,,,,
5930,7779,1,,,,,
5931,777778,1,,,,,
5932,772,1,,,,,
5933,8137,1,,,,,
5934,8151,1,,,,,
5935,100233157,1,,,,,
5936,7730,1,,,,,
5937,81494,1,,,,,
5938,100233147,1,,,,,
5939,7750,1,,,,,
5940,8144,1,,,,,
5941,100190790,1,,,,,
5942,7755,1,,,,,
5943,8136,1,,,,,
5944,8126,1,,,,,
5945,8132,1,,,,,
5946,8130,1,,,,,
5947,813,1,,,,,
5948,100217387,1,,,,,
5949,8129,1,,,,,
5950,7763,1,,,,,
5951,777642,1,,,,,
5952,777643,1,,,,,
5953,777645,1,,,,,
5954,8190,1,,,,,
5955,100190788,1,,,,,
5956,83737,1,,,,,
5957,100270800,1,,,,,
5958,100271688,1,,,,,
5959,83481,1,,,,,
5960,83479,1,,,,,
5961,8347,1,,,,,
5962,100271687,1,,,,,
5963,7465,1,,,,,
5964,100271686,1,,,,,
5965,83452,1,,,,,
5966,7467,1,,,,,
5967,100270799,1,,,,,
5968,83546,1,,,,,
5969,83442,1,,,,,
5970,83439,1,,,,,
5971,8342,1,,,,,
5972,100188876,1,,,,,
5973,100270798,1,,,,,
5974,8332,1,,,,,
5975,8325,1,,,,,
5976,100188877,1,,,,,
5977,8318,1,,,,,
5978,100271689,1,,,,,
5979,100271690,1,,,,,
5980,100188880,1,,,,,
5981,7441,1,,,,,
5982,100271696,1,,,,,
5983,83700,1,,,,,
5984,100271695,1,,,,,
5985,100271694,1,,,,,
5986,7433,1,,,,,
5987,100271693,1,,,,,
5988,7438,1,,,,,
5989,100271692,1,,,,,
5990,83699,1,,,,,
5991,100271691,1,,,,,
5992,83550,1,,,,,
5993,83696,1,,,,,
5994,8366,1,,,,,
5995,8365,1,,,,,
5996,83638,1,,,,,
5997,83606,1,,,,,
5998,7444,1,,,,,
5999,7446,1,,,,,
6000,8360,1,,,,,
6001,100188875,1,,,,,
6002,100270680,1,,,,,
6003,8309,1,,,,,
6004,8201,1,,,,,
6005,100190786,1,,,,,
6006,100188952,1,,,,,
6007,824,1,,,,,
6008,8233,1,,,,,
6009,8231,1,,,,,
6010,100270641,1,,,,,
6011,100270639,1,,,,,
6012,8221,1,,,,,
6013,10025,1,,,,,
6014,100190785,1,,,,,
6015,100190787,1,,,,,
6016,8245,1,,,,,
6017,100240736,1,,,,,
6018,751798,1,,,,,
6019,100240733,1,,,,,
6020,752,1,,,,,
6021,7520,1,,,,,
6022,8212,1,,,,,
6023,821,1,,,,,
6024,8208,1,,,,,
6025,8205,1,,,,,
6026,100188887,1,,,,,
6027,750,1,,,,,
6028,100270679,1,,,,,
6029,100270644,1,,,,,
6030,100188881,1,,,,,
6031,7478,1,,,,,
6032,829,1,,,,,
6033,100188885,1,,,,,
6034,8288,1,,,,,
6035,7481,1,,,,,
6036,7485,1,,,,,
6037,8284,1,,,,,
6038,8268,1,,,,,
6039,100188886,1,,,,,
6040,100270642,1,,,,,
6041,826,1,,,,,
6042,8259,1,,,,,
6043,8258,1,,,,,
6044,8255,1,,,,,
6045,7488,1,,,,,
6046,7489,1,,,,,
6047,100270643,1,,,,,
6048,8249,1,,,,,
6049,8246,1,,,,,
6050,80871,1,,,,,
6051,80870,1,,,,,
6052,100190928,1,,,,,
6053,791255,1,,,,,
6054,791121,1,,,,,
6055,79827,1,,,,,
6056,791122,1,,,,,
6057,79822,1,,,,,
6058,791123,1,,,,,
6059,791228,1,,,,,
6060,791229,1,,,,,
6061,79816,1,,,,,
6062,791254,1,,,,,
6063,7913,1,,,,,
6064,791087,1,,,,,
6065,79815,1,,,,,
6066,79807,1,,,,,
6067,79137,1,,,,,
6068,79803,1,,,,,
6069,79139,1,,,,,
6070,79143,1,,,,,
6071,79801,1,,,,,
6072,79798,1,,,,,
6073,100196912,1,,,,,
6074,7911,1,,,,,
6075,7984,1,,,,,
6076,79153,1,,,,,
6077,79890,1,,,,,
6078,79974,1,,,,,
6079,79971,1,,,,,
6080,100192306,1,,,,,
6081,79934,1,,,,,
6082,79930,1,,,,,
6083,79084,1,,,,,
6084,79923,1,,,,,
6085,79915,1,,,,,
6086,79906,1,,,,,
6087,79887,1,,,,,
6088,79840,1,,,,,
6089,79087,1,,,,,
6090,79875,1,,,,,
6091,7909,1,,,,,
6092,79870,1,,,,,
6093,7910,1,,,,,
6094,79868,1,,,,,
6095,79867,1,,,,,
6096,7986,1,,,,,
6097,79848,1,,,,,
6098,79796,1,,,,,
6099,7979,1,,,,,
6100,780903,1,,,,,
6101,79570,1,,,,,
6102,100192312,1,,,,,
6103,79465,1,,,,,
6104,79727,1,,,,,
6105,7948,1,,,,,
6106,7952,1,,,,,
6107,79695,1,,,,,
6108,79685,1,,,,,
6109,79663,1,,,,,
6110,79660,1,,,,,
6111,79651,1,,,,,
6112,7945,1,,,,,
6113,79648,1,,,,,
6114,79641,1,,,,,
6115,79632,1,,,,,
6116,79625,1,,,,,
6117,79621,1,,,,,
6118,7962,1,,,,,
6119,79602,1,,,,,
6120,100196910,1,,,,,
6121,79587,1,,,,,
6122,79730,1,,,,,
6123,79444,1,,,,,
6124,79777,1,,,,,
6125,79191,1,,,,,
6126,7977,1,,,,,
6127,79156,1,,,,,
6128,79763,1,,,,,
6129,79179,1,,,,,
6130,79184,1,,,,,
6131,79759,1,,,,,
6132,79187,1,,,,,
6133,79755,1,,,,,
6134,79751,1,,,,,
6135,79192,1,,,,,
6136,79443,1,,,,,
6137,79228,1,,,,,
6138,7927,1,,,,,
6139,7928,1,,,,,
6140,7974,1,,,,,
6141,7933,1,,,,,
6142,79734,1,,,,,
6143,79365,1,,,,,
6144,7937,1,,,,,
6145,7939,1,,,,,
6146,79983,1,,,,,
6147,79083,1,,,,,
6148,79991,1,,,,,
6149,100190931,1,,,,,
6150,80731,1,,,,,
6151,80723,1,,,,,
6152,80714,1,,,,,
6153,780923,1,,,,,
6154,8066,1,,,,,
6155,780925,1,,,,,
6156,8065,1,,,,,
6157,8056,1,,,,,
6158,7818,1,,,,,
6159,100190932,1,,,,,
6160,780922,1,,,,,
6161,8038,1,,,,,
6162,100190982,1,,,,,
6163,80352,1,,,,,
6164,80347,1,,,,,
6165,7830,1,,,,,
6166,80332,1,,,,,
6167,80331,1,,,,,
6168,80328,1,,,,,
6169,80323,1,,,,,
6170,100190930,1,,,,,
6171,780921,1,,,,,
6172,80013,1,,,,,
6173,80824,1,,,,,
6174,780904,1,,,,,
6175,100190929,1,,,,,
6176,780905,1,,,,,
6177,780906,1,,,,,
6178,780908,1,,,,,
6179,780909,1,,,,,
6180,780910,1,,,,,
6181,80832,1,,,,,
6182,80830,1,,,,,
6183,780913,1,,,,,
6184,80768,1,,,,,
6185,80821,1,,,,,
6186,780914,1,,,,,
6187,8080,1,,,,,
6188,780915,1,,,,,
6189,780916,1,,,,,
6190,80771,1,,,,,
6191,780919,1,,,,,
6192,80770,1,,,,,
6193,780920,1,,,,,
6194,80317,1,,,,,
6195,80308,1,,,,,
6196,784,1,,,,,
6197,80114,1,,,,,
6198,80153,1,,,,,
6199,80150,1,,,,,
6200,80149,1,,,,,
6201,79047,1,,,,,
6202,80146,1,,,,,
6203,80142,1,,,,,
6204,79051,1,,,,,
6205,79052,1,,,,,
6206,80127,1,,,,,
6207,8011,1,,,,,
6208,100196919,1,,,,,
6209,79058,1,,,,,
6210,100190985,1,,,,,
6211,80095,1,,,,,
6212,79071,1,,,,,
6213,8009,1,,,,,
6214,80070,1,,,,,
6215,7908,1,,,,,
6216,80067,1,,,,,
6217,80036,1,,,,,
6218,8019,1,,,,,
6219,80196,1,,,,,
6220,80206,1,,,,,
6221,8021,1,,,,,
6222,100196918,1,,,,,
6223,7844,1,,,,,
6224,100196917,1,,,,,
6225,8030,1,,,,,
6226,7864,1,,,,,
6227,80273,1,,,,,
6228,7871,1,,,,,
6229,7873,1,,,,,
6230,7874,1,,,,,
6231,100196913,1,,,,,
6232,7880,1,,,,,
6233,7885,1,,,,,
6234,7889,1,,,,,
6235,80264,1,,,,,
6236,78990,1,,,,,
6237,8026,1,,,,,
6238,79003,1,,,,,
6239,80222,1,,,,,
6240,7903,1,,,,,
6241,83719,1,,,,,
6242,83746,1,,,,,
6243,7029,1,,,,,
6244,100188853,1,,,,,
6245,100302716,1,,,,,
6246,100188849,1,,,,,
6247,100302690,1,,,,,
6248,8605,1,,,,,
6249,8601,1,,,,,
6250,7162,1,,,,,
6251,100188850,1,,,,,
6252,100188851,1,,,,,
6253,7163,1,,,,,
6254,7164,1,,,,,
6255,8612,1,,,,,
6256,100188854,1,,,,,
6257,100188855,1,,,,,
6258,100302686,1,,,,,
6259,79583,1,,,,,
6260,100302682,1,,,,,
6261,100302681,1,,,,,
6262,8570,1,,,,,
6263,100188856,1,,,,,
6264,8569,1,,,,,
6265,8611,1,,,,,
6266,86123,1,,,,,
6267,8566,1,,,,,
6268,100306938,1,,,,,
6269,7113,1,,,,,
6270,100188845,1,,,,,
6271,7122,1,,,,,
6272,100306939,1,,,,,
6273,7126,1,,,,,
6274,8638,1,,,,,
6275,7127,1,,,,,
6276,8631,1,,,,,
6277,8630,1,,,,,
6278,100306937,1,,,,,
6279,7150,1,,,,,
6280,100188846,1,,,,,
6281,8624,1,,,,,
6282,100303717,1,,,,,
6283,100303716,1,,,,,
6284,100303715,1,,,,,
6285,8623,1,,,,,
6286,100302721,1,,,,,
6287,8613,1,,,,,
6288,100302720,1,,,,,
6289,100302680,1,,,,,
6290,8560,1,,,,,
6291,100188843,1,,,,,
6292,8519,1,,,,,
6293,85365,1,,,,,
6294,85363,1,,,,,
6295,7224,1,,,,,
6296,85300,1,,,,,
6297,8530,1,,,,,
6298,8528,1,,,,,
6299,8525,1,,,,,
6300,85236,1,,,,,
6301,8522,1,,,,,
6302,100302514,1,,,,,
6303,85366,1,,,,,
6304,100188858,1,,,,,
6305,100188859,1,,,,,
6306,100188861,1,,,,,
6307,724058,1,,,,,
6308,724066,1,,,,,
6309,100188863,1,,,,,
6310,724074,1,,,,,
6311,724107,1,,,,,
6312,8507,1,,,,,
6313,7220,1,,,,,
6314,722,1,,,,,
6315,100302561,1,,,,,
6316,85463,1,,,,,
6317,85507,1,,,,,
6318,85505,1,,,,,
6319,85504,1,,,,,
6320,85503,1,,,,,
6321,85502,1,,,,,
6322,85476,1,,,,,
6323,100302560,1,,,,,
6324,7181,1,,,,,
6325,7182,1,,,,,
6326,100188857,1,,,,,
6327,8537,1,,,,,
6328,7187,1,,,,,
6329,8544,1,,,,,
6330,8542,1,,,,,
6331,100302516,1,,,,,
6332,100302515,1,,,,,
6333,85417,1,,,,,
6334,85415,1,,,,,
6335,7203,1,,,,,
6336,8540,1,,,,,
6337,100188844,1,,,,,
6338,8645,1,,,,,
6339,83756,1,,,,,
6340,100310755,1,,,,,
6341,8857,1,,,,,
6342,100188816,1,,,,,
6343,100310786,1,,,,,
6344,8850,1,,,,,
6345,100188818,1,,,,,
6346,7053,1,,,,,
6347,100310785,1,,,,,
6348,8847,1,,,,,
6349,100188819,1,,,,,
6350,100188820,1,,,,,
6351,7049,1,,,,,
6352,7063,1,,,,,
6353,8833,1,,,,,
6354,100307123,1,,,,,
6355,100307122,1,,,,,
6356,8832,1,,,,,
6357,100307121,1,,,,,
6358,8830,1,,,,,
6359,100188821,1,,,,,
6360,7073,1,,,,,
6361,8859,1,,,,,
6362,100188813,1,,,,,
6363,7074,1,,,,,
6364,100188806,1,,,,,
6365,100188804,1,,,,,
6366,8913,1,,,,,
6367,891,1,,,,,
6368,7032,1,,,,,
6369,8895,1,,,,,
6370,8894,1,,,,,
6371,100322878,1,,,,,
6372,100316847,1,,,,,
6373,100188805,1,,,,,
6374,100313948,1,,,,,
6375,100312951,1,,,,,
6376,100313923,1,,,,,
6377,100188809,1,,,,,
6378,100188811,1,,,,,
6379,100188812,1,,,,,
6380,100312955,1,,,,,
6381,7044,1,,,,,
6382,100312954,1,,,,,
6383,100312952,1,,,,,
6384,8871,1,,,,,
6385,100188823,1,,,,,
6386,100307120,1,,,,,
6387,100188842,1,,,,,
6388,100306979,1,,,,,
6389,100188837,1,,,,,
6390,100188838,1,,,,,
6391,100307119,1,,,,,
6392,100188839,1,,,,,
6393,8735,1,,,,,
6394,8724,1,,,,,
6395,100188840,1,,,,,
6396,100307118,1,,,,,
6397,8702,1,,,,,
6398,100306940,1,,,,,
6399,8766,1,,,,,
6400,8698,1,,,,,
6401,8691,1,,,,,
6402,8683,1,,,,,
6403,100188841,1,,,,,
6404,7104,1,,,,,
6405,8662,1,,,,,
6406,8661,1,,,,,
6407,8655,1,,,,,
6408,8654,1,,,,,
6409,8763,1,,,,,
6410,7093,1,,,,,
6411,882,1,,,,,
6412,100188834,1,,,,,
6413,100188826,1,,,,,
6414,708,1,,,,,
6415,100188829,1,,,,,
6416,8809,1,,,,,
6417,8806,1,,,,,
6418,8804,1,,,,,
6419,100188830,1,,,,,
6420,100188832,1,,,,,
6421,8800,1,,,,,
6422,7085,1,,,,,
6423,8767,1,,,,,
6424,100188836,1,,,,,
6425,8794,1,,,,,
6426,7088,1,,,,,
6427,8790,1,,,,,
6428,8784,1,,,,,
6429,8782,1,,,,,
6430,878,1,,,,,
6431,8778,1,,,,,
6432,8774,1,,,,,
6433,724110,1,,,,,
6434,100302513,1,,,,,
6435,100188864,1,,,,,
6436,84254,1,,,,,
6437,84320,1,,,,,
6438,84317,1,,,,,
6439,84315,1,,,,,
6440,100188871,1,,,,,
6441,100288805,1,,,,,
6442,84285,1,,,,,
6443,84281,1,,,,,
6444,84274,1,,,,,
6445,84263,1,,,,,
6446,84251,1,,,,,
6447,84342,1,,,,,
6448,100188872,1,,,,,
6449,84249,1,,,,,
6450,84247,1,,,,,
6451,8424,1,,,,,
6452,84233,1,,,,,
6453,84231,1,,,,,
6454,7358,1,,,,,
6455,7361,1,,,,,
6456,8422,1,,,,,
6457,84335,1,,,,,
6458,84343,1,,,,,
6459,84196,1,,,,,
6460,7332,1,,,,,
6461,8451,1,,,,,
6462,100188870,1,,,,,
6463,84464,1,,,,,
6464,84456,1,,,,,
6465,7325,1,,,,,
6466,84444,1,,,,,
6467,84441,1,,,,,
6468,84439,1,,,,,
6469,733,1,,,,,
6470,84434,1,,,,,
6471,8436,1,,,,,
6472,84418,1,,,,,
6473,7334,1,,,,,
6474,84376,1,,,,,
6475,100294716,1,,,,,
6476,8437,1,,,,,
6477,84364,1,,,,,
6478,100294715,1,,,,,
6479,7347,1,,,,,
6480,7348,1,,,,,
6481,7364,1,,,,,
6482,84189,1,,,,,
6483,100302512,1,,,,,
6484,100188874,1,,,,,
6485,8401,1,,,,,
6486,100271922,1,,,,,
6487,8400,1,,,,,
6488,100271838,1,,,,,
6489,83999,1,,,,,
6490,7408,1,,,,,
6491,100271837,1,,,,,
6492,83998,1,,,,,
6493,83992,1,,,,,
6494,83943,1,,,,,
6495,100271923,1,,,,,
6496,83940,1,,,,,
6497,83937,1,,,,,
6498,83876,1,,,,,
6499,100271719,1,,,,,
6500,83872,1,,,,,
6501,83844,1,,,,,
6502,83795,1,,,,,
6503,100271718,1,,,,,
6504,100271697,1,,,,,
6505,740,1,,,,,
6506,7396,1,,,,,
6507,84187,1,,,,,
6508,84146,1,,,,,
6509,7365,1,,,,,
6510,7366,1,,,,,
6511,84173,1,,,,,
6512,84171,1,,,,,
6513,84166,1,,,,,
6514,7371,1,,,,,
6515,100286836,1,,,,,
6516,84153,1,,,,,
6517,84148,1,,,,,
6518,84142,1,,,,,
6519,8402,1,,,,,
